Volume,Simple_Return,SMA_Close,Year,Month,Day_of_Month,Day_of_Week,Best_Months,Intermediate_Months,Worst_Months,Day_of_Week_sin,Day_of_Week_cos
-0.9401756160573809,-0.17662196768259758,0.034028378894126694,0.5573607923505602,-1.0268422369347565,0.9485308643174907,-1.4693832021531037,1.4119121555391998,-0.4473593388948976,-0.8479116984486139,-0.730402330548559,1.4369655553567868
-0.6221677845540746,-4.472115607943838,-2.1070227159193977,-1.5079217679662091,1.6170970052986513,0.26480129454125717,0.702252715826985,-0.7082593602419314,-0.4473593388948976,-0.8479116984486139,0.1180176460044398,-1.041093245212911
-0.5248629622383798,0.042431729679546795,0.8605033696594034,0.5573607923505602,0.4420128976393589,1.2903956492056075,-0.021625923499711222,-0.7082593602419314,-0.4473593388948976,1.1793680896603447,1.1759800521524804,-0.15668429889566104
1.25190935989644,-0.4429022593754207,0.06760211125136747,0.901574552403355,0.7357839245541821,0.26480129454125717,1.4261313551536812,-0.7082593602419314,2.2353394979308563,-0.8479116984486139,-1.5788223071015575,-1.0410932452129111
2.3423777235563867,-0.3788582431897333,0.11481819594973493,-0.47528048780782445,-1.6143842907644028,-1.10265784501121,0.702252715826985,-0.7082593602419314,-0.4473593388948976,1.1793680896603447,0.1180176460044398,-1.041093245212911
-0.5962763810238295,-0.4228272108016676,1.0020790580505647,1.24578831245615,0.7357839245541821,0.8345759360214517,1.4261313551536812,-0.7082593602419314,2.2353394979308563,-0.8479116984486139,-1.5788223071015575,-1.0410932452129111
-0.45837739248676773,-0.1770517454272045,0.6257775059744868,1.24578831245615,0.14824187072453582,0.6066660794293739,0.702252715826985,-0.7082593602419314,-0.4473593388948976,1.1793680896603447,0.1180176460044398,-1.041093245212911
0.28051721715250344,-0.018851890119735117,-0.02811205224834525,0.5573607923505602,-1.3206132638495798,-1.216612773307249,-0.021625923499711222,1.4119121555391998,-0.4473593388948976,-0.8479116984486139,1.1759800521524804,-0.15668429889566104
-0.6375168225283229,0.29671757183547126,0.3223802977923024,0.5573607923505602,-0.4393001831051104,-0.988702916715171,-0.021625923499711222,-0.7082593602419314,-0.4473593388948976,1.1793680896603447,1.1759800521524804,-0.15668429889566104
-0.12441463993128235,0.524674340310693,0.5027060720885779,0.5573607923505602,0.7357839245541821,1.5183055057976853,-1.4693832021531037,-0.7082593602419314,2.2353394979308563,-0.8479116984486139,-0.730402330548559,1.4369655553567868
-0.7380530212596488,-2.32233663722303,-0.25067106623896007,-1.5079217679662091,-1.0268422369347565,-1.3305677016032877,-0.7455045628264074,1.4119121555391998,-0.4473593388948976,-0.8479116984486139,0.798397641012945,0.9461556185072058
-0.7243196714932162,-0.26770281046081457,-0.05225224309310532,-0.13106672775502956,-0.7330712100199335,1.6322604340937241,-1.4693832021531037,-0.7082593602419314,-0.4473593388948976,1.1793680896603447,-0.730402330548559,1.4369655553567868
