0,1,2,3,4,5,6
-0.7934355001751785,-1.7641190735014076,1.5800616292011331,-0.4794970347146017,1.425986449881639,-0.6469473961458757,0.954561619544619
-0.6937832817438809,0.08407722170801085,-0.11207677956828394,-0.7083880681347442,0.44388099398653275,0.14149496724012794,-0.9428913860224566
-0.3347162731538865,-1.0886574029470781,0.5538570946435954,-0.19802634883826667,0.04450633837800652,-0.8161177551765681,-0.7519603808828836
0.03391773852758561,-1.1481827966824287,1.29723926937148,-1.0561458569655093,1.1297833475237218,-0.640982277605438,-0.6593261334697108
0.33951096938962183,1.7925979380001542,-0.7438215519850655,0.4802772469182902,-0.018736591774583543,1.6427004964667533,0.3439578683030051
-0.26478969949368925,-0.3792127652003606,-1.8981591041669053,0.20623221845262651,-0.6061788764636564,0.597087845210349,1.8487906051773435
-1.1281827454871982,-0.3305140004224896,1.1139962966403036,0.9249932692803191,-1.0695120511183636,-1.3168795936811288,-1.0124017024953054
-0.985593223800299,1.3712741397938029,-0.8546815232607583,0.5379197616234469,-0.9549563238541682,1.2728294106840745,-0.9712470385034144
-0.6226604904727387,0.9842099422924077,1.1783183649491125,-0.4268032277898458,0.5313713146189009,1.4034191533919562,-0.7286890511779064
-0.4023173379764174,3.353861716016979,1.052374712178308,-0.5726740207902173,0.35371149751873826,-0.6405083463845517,0.47005902695990426
-0.544528820108699,0.5520650131003112,-1.6739600437444953,-1.1644404534358859,0.8093058970760008,0.6007817531379916,0.3463527946112955
-0.8874558816109348,-0.9014279100929539,-0.20303261199446646,0.6010528112018632,-0.8697784256165312,-0.39909459367072714,1.216276812674326
-0.8834875995304448,4.5873609938819255,0.5438895341272794,0.604187619027639,-0.961737932125309,-0.006371007734528376,0.3199245344788516
-0.5090831889204054,-0.24824138842449364,0.6775037524305808,-0.5740043961860206,0.7520871595312469,0.028496829742031847,-0.7233434512030263
-0.5716558177733956,1.9315413215073072,-0.8430166889849386,0.19798868015786197,-0.23742748338063352,-0.16908849781531246,0.31314539855617446
-0.8517402177919253,1.0308658935876773,-1.9591895610085288,-0.3494266333844718,-0.04676317686441414,0.664507537332581,0.8417442046743244
-0.5359686609296975,-2.0717058900421867,-0.17504316338556095,0.37879933135670796,-0.6140838569033741,-0.2620246837012657,0.22174118807914636
-0.7773975039991932,-1.0169501272545611,-1.0331631993961699,0.3173113319567792,-0.624436444422611,0.21429509820409245,1.4181495901196672
0.7973805636509063,0.5411901148434621,-1.203046217511747,-0.8507557548365312,0.5629213338768765,-0.03678956330523025,0.23808017224199743
-0.08382309939616853,-0.06268694780831538,-0.13696711968246017,-0.10090535298247952,-0.1607879068659259,-0.25676148301618396,0.9940044612436781
0.29278215978501415,4.069602762009952,0.9178635608561602,0.43696774979015623,-0.7836377597688694,0.3162785384497505,-0.06500819146462884
1.5547471371475088,-1.132573849070907,0.8491740724399662,1.8805145195092516,-0.1911324082068949,0.6174493163003336,-0.2883620482299762
-0.950722254323076,-0.06499068343682414,-1.334764856013952,0.4504534544153827,-0.7787799317611369,0.5571833286334846,0.22158947800005221
-0.9270549263726586,2.19804193390364,-1.3222071704451963,-0.49066381867520553,1.4367485088434573,-0.7309954134461705,0.3586844117518245
-0.5611164650625711,0.016538929644983914,-0.4761391939643974,-0.08190604911897448,-0.226839299304444,0.07696626981706525,1.3113231196691364
-0.6825088147073879,-0.07023505268458993,-0.7383619978024801,0.8852082237848409,-1.2190500482326332,0.22542610787391176,-0.4182892483792417
-0.6803293278386096,-2.0581591285220417,0.7838874411865561,0.8150529877948338,-1.0596998902166663,0.19310494275680953,0.12592831264265117
-0.05998933286390968,1.3752787225714196,-1.7953807091901792,-0.06899582334129313,0.06251148650380298,0.42966107490923433,0.9747781603436136
-0.7610277272748648,0.2848997054821427,-1.6326931400190015,0.018678044038061822,-0.28121178630473553,-0.7605551933698147,-0.166674041254036
0.13305555736055283,0.5227740421739773,0.38440877164844484,0.08585092399205646,-0.44602517692067484,1.307471108909646,0.18122797373183314
-0.09311035073379875,-1.5817428849298032,1.0070683970576169,-0.013948404581405557,-0.17285184023767697,-0.46857585653097666,0.5166193866067564
0.21367939763525748,-1.3466164768420683,-2.3028344533696803,0.6213568519057597,-0.9471543728769958,-0.01263834106184504,0.281010840044526
-0.6817988839544371,-0.46025840987961353,1.9173566671809932,0.6075274751777351,-0.865039439109403,0.6538636858752327,-1.1543945278204064
3.6638409035534023,-2.23255874123338,-0.8077707033514745,-0.15209996009600033,-0.04565405002888357,-0.831997487759519,-0.22345440313911827
-0.7099713251296996,2.377398901425865,2.4331442061782074,0.03918996970353535,-0.30164271710581597,0.3981333203367821,-0.41135700910459644
1.1013627187342538,0.9116417865271539,-1.7556999705609817,0.2527923694441375,-0.6524830076372946,0.8331969375705042,0.005578819395702226
0.26690180361731386,-1.5603336351150194,-1.9753677501086238,-1.2611810696081112,1.105298700809521,-0.28833515688344696,0.023655521081068644
2.510315695964787,1.116538585889727,0.1399226789083965,0.3743813631401753,-0.5675142100621873,-1.219951113102922,-0.27837534126500113
-0.2785681136802539,-0.28180170139388633,0.3230744296350733,-1.2187717478723596,1.0778552391252627,-0.29517600467810107,-0.4406522277174815
