Volume,Trend_2,ETFs_index,Close_Ratio_60,Trend_60,Trend_250,Trend_1000
0.014743461319234388,-0.7118883633140063,1.5302412675539363,0.10347079993504776,0.2783267285330327,0.9107064046316397,-1.4060083262378134
-0.2717232093689557,-0.6463641222071442,0.6543717523281868,-0.12116817946871937,0.2783267285330327,0.9151306788882143,-1.4060083262378134
-0.3033662301740508,-0.5808398811002821,-1.198429145264745,-0.36982436675370645,0.28859759910115607,0.9151306788882143,-1.4060083262378134
-0.28798314372925743,-0.6463641222071442,0.9912446427996289,0.5511406419141925,0.2783267285330327,0.9151306788882143,-1.4060083262378134
-0.3039947520197374,-0.5808398811002821,1.3954921113653596,-0.187100981002713,0.28859759910115607,0.9151306788882143,-1.4036958471714134
2.5481175021552245,-0.5808398811002821,-0.3225596300389955,0.14088651875464328,0.28859759910115607,0.9151306788882143,-1.4036958471714134
-0.3007904894222451,-0.6463641222071442,1.2270556661296383,-0.20307799451261097,0.28859759910115607,0.9107064046316397,-1.4036958471714134
-0.264170100794678,-0.5808398811002821,-0.8952435438404471,-0.2930102908552757,0.28859759910115607,0.9107064046316397,-1.4013833681050134
-0.29992106274560504,-0.6463641222071442,-1.2658037233590336,-0.02702109436298702,0.2783267285330327,0.906282130375065,-1.4036958471714134
6.48337498249127,-0.6463641222071442,-0.2888723409918513,0.6232639882257875,0.28859759910115607,0.906282130375065,-1.4036958471714134
-0.3045576244446666,-0.5808398811002821,0.2838115728096004,-0.18709057412616206,0.2988684696692795,0.906282130375065,-1.4013833681050134
-0.2905057940799288,-0.5808398811002821,-0.3562469190861397,0.08526816052931145,0.2988684696692795,0.906282130375065,-1.4013833681050134
-0.28820292657266283,-0.6463641222071442,0.5196225961396099,0.19813945990670057,0.28859759910115607,0.906282130375065,-1.4036958471714134
-0.3021965287555114,-0.7118883633140063,-1.2994910124061778,-0.1986174390906536,0.2783267285330327,0.9018578561184905,-1.4060083262378134
-0.18558317723177334,-0.6463641222071442,-0.49099607527471656,0.050177332036515025,0.28859759910115607,0.906282130375065,-1.4036958471714134
-0.30268804311439984,-0.5808398811002821,-0.18781047385041863,0.06606237371395575,0.28859759910115607,0.906282130375065,-1.4036958471714134
-0.20232263779586868,-0.5808398811002821,-1.4342401685947546,-0.3592690642489955,0.2783267285330327,0.9018578561184905,-1.4060083262378134
-0.19456116366875206,-0.5808398811002821,-1.6026766138304758,0.07589085420564326,0.26805585796490927,0.9018578561184905,-1.4083208053042133
-0.28234471478298423,-0.5808398811002821,0.5196225961396099,0.1961626180150394,0.2783267285330327,0.9018578561184905,-1.4083208053042133
-0.24900565546423337,-0.5808398811002821,-1.1310545671704566,0.12588883142948337,0.28859759910115607,0.906282130375065,-1.4060083262378134
-0.30133680677585284,-0.51531563999342,-0.6594325205104377,0.026549572628176886,0.2988684696692795,0.906282130375065,-1.4036958471714134
-0.3037281582850093,-0.44979139888655795,-1.0973672781233124,-0.28622711660080835,0.2988684696692795,0.9107064046316397,-1.4036958471714134
-0.30016482189920013,-0.44979139888655795,0.11537512757387931,1.237348139703608,0.30913934023740286,0.9107064046316397,-1.4036958471714134
-0.2969445750949147,-0.44979139888655795,-0.6257452314632934,1.002946602695553,0.3194102108055263,0.9151306788882143,-1.4013833681050134
-0.1509967789186308,-0.44979139888655795,0.6543717523281868,-0.1213153234748217,0.32968108137364965,0.9151306788882143,-1.3990708890386132
-0.3045233725729671,-0.3842671577796959,1.15968108803535,-0.25243009512631154,0.32968108137364965,0.9151306788882143,-1.3967584099722132
-0.2806395424368753,-0.3187429166728338,-0.3562469190861397,0.07896377354639018,0.3399519519417731,0.9151306788882143,-1.3967584099722132
-0.30101769350451874,-0.2532186755659717,1.462866689459648,0.5379451445435511,0.35022282250989645,0.9151306788882143,-1.3944459309058133
2.23542874022292,-0.18769443445910963,-1.4005528795476103,0.7897301419709929,0.3604936930780199,0.919554953144789,-1.3944459309058133
-0.2847012435559128,-0.18769443445910963,0.5533098851867542,-0.0815046937243003,0.37076456364614324,0.919554953144789,-1.392133451839413
-0.10131558074749937,-0.12217019335224755,0.6206844632810425,0.06769551976065069,0.37076456364614324,0.919554953144789,-1.392133451839413
1.2439557943430228,-0.12217019335224755,1.5302412675539363,0.10113700962458852,0.3810354342142666,0.9239792274013635,-1.392133451839413
1.176652008182476,-0.12217019335224755,0.0816878385267351,0.6506368791539161,0.39130630478239004,0.9284035016579382,-1.389820972773013
-0.3045399276442885,-0.12217019335224755,0.3174988618567446,-0.009576413868263392,0.4015771753505134,0.9284035016579382,-1.387508493706613
